"pid","location","city","state","zip"
7428,"39 PINE ST","New Haven","CT",""
7429,"41 PINE ST","New Haven","CT",""
7430,"13 MALTBY ST","New Haven","CT",""
7431,"17 MALTBY ST","New Haven","CT",""
7432,"23 MALTBY ST","New Haven","CT",""
7433,"67 DOWNING ST","New Haven","CT",""
7434,"36 CHATHAM ST","New Haven","CT",""
7435,"32 CHATHAM ST","New Haven","CT",""
7436,"28 CHATHAM ST","New Haven","CT",""
7437,"24 CHATHAM ST","New Haven","CT",""
7438,"18 CHATHAM ST","New Haven","CT",""
7439,"332 FRONT ST","New Haven","CT",""
7440,"318 FRONT ST","New Haven","CT",""
7441,"314 FRONT ST","New Haven","CT",""
7442,"310 FRONT ST","New Haven","CT",""
7443,"306 FRONT ST","New Haven","CT",""
7444,"302 FRONT ST","New Haven","CT",""
7445,"298 FRONT ST","New Haven","CT",""
7446,"294 FRONT ST","New Haven","CT",""
7447,"292 FRONT ST","New Haven","CT",""
7448,"288 FRONT ST","New Haven","CT",""
7449,"280 FRONT ST","New Haven","CT",""
7450,"7 PINE ST","New Haven","CT",""
7451,"9 PINE ST","New Haven","CT",""
7452,"7 DOWNING ST","New Haven","CT",""
7453,"13 DOWNING ST","New Haven","CT",""
7454,"17 DOWNING ST","New Haven","CT",""
7455,"21 DOWNING ST","New Haven","CT",""
7456,"25 DOWNING ST","New Haven","CT",""
7457,"31 DOWNING ST","New Haven","CT",""
7458,"33 DOWNING ST","New Haven","CT",""
7459,"35 DOWNING ST","New Haven","CT",""
7460,"41 DOWNING ST","New Haven","CT",""
7461,"47 DOWNING ST","New Haven","CT",""
7462,"51 DOWNING ST","New Haven","CT",""
7463,"55 DOWNING ST","New Haven","CT",""
7464,"61 DOWNING ST","New Haven","CT",""
7465,"63 DOWNING ST","New Haven","CT",""
7466,"95 DOWNING ST","New Haven","CT",""
7467,"58 LOMBARD ST","New Haven","CT",""
7468,"54 LOMBARD ST","New Haven","CT",""
7469,"42 LOMBARD ST","New Haven","CT",""
7470,"LOMBARD ST","New Haven","CT",""
7471,NA,"New Haven","CT",""
7472,"338 FRONT ST","New Haven","CT",""
7473,"5 CHATHAM ST","New Haven","CT",""
7474,"7 CHATHAM ST","New Haven","CT",""
7475,"15 CHATHAM ST","New Haven","CT",""
7476,"23 CHATHAM ST","New Haven","CT",""
7477,"29 CHATHAM ST","New Haven","CT",""
7478,"33 CHATHAM ST","New Haven","CT",""
7479,"39 CHATHAM ST","New Haven","CT",""
7480,"69 DOWNING ST","New Haven","CT",""
7481,"75 DOWNING ST","New Haven","CT",""
7482,"79 DOWNING ST","New Haven","CT",""
7483,"83 DOWNING ST","New Haven","CT",""
7484,"FRONT ST","New Haven","CT",""
7485,NA,"New Haven","CT",""
7486,"88 PERKINS ST","New Haven","CT",""
7487,"86 PERKINS ST","New Haven","CT",""
7488,"76 PERKINS ST","New Haven","CT",""
7489,"74 PERKINS ST","New Haven","CT",""
7490,"70 PERKINS ST","New Haven","CT",""
